Age,Income,MonthsEmployed,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,CreditScore
55,520619,120,0.6372186306832331,Undergraduate,Self-Employed,Married,0,0,Business,1,850
29,54976,120,0.0788197993993699,Undergraduate,Self-Employed,Married,1,1,Education,0,628
62,306926,120,0.3658218317134113,Undergraduate,Self-Employed,Single,1,1,Other-Miscellaneous,0,830
34,83584,120,0.1917664220303918,Undergraduate,Salaried,Married,1,0,Debt Consolidation,0,517
33,237652,120,0.03981696905073339,Undergraduate,Unemployed,Single,0,0,Debt Consolidation,0,754
52,157117,120,0.3203725883034096,Undergraduate,Self-Employed,Married,1,1,Other-Miscellaneous,0,651
19,530576,120,0.34286975997302677,Undergraduate,Self-Employed,Married,1,1,Home Improvement,1,850
28,313844,24,0.54502123235887,Secondary,Self-Employed,Married,0,0,Home Improvement,0,784
58,117064,120,0.2213199292912997,Undergraduate,Salaried,Divorced/Widowed,1,1,Other-Miscellaneous,0,647
20,126483,120,0.31835168237689826,Secondary,Contract-Part-time,Married,0,1,Education,0,538
46,169956,120,0.3434181878690291,Secondary,Self-Employed,Married,1,0,Home Improvement,0,670
35,843271,120,0.2985094013249108,Undergraduate,Salaried,Single,1,1,Debt Consolidation,0,850
37,104212,120,0.6479252672836413,Undergraduate,Unemployed,Single,0,0,Debt Consolidation,1,472
64,35096,120,0.33508528088646855,Secondary,Unemployed,Single,0,1,Home Improvement,0,591
31,120062,120,0.06234728601357597,Secondary,Salaried,Single,1,1,Other-Miscellaneous,0,597
51,59128,120,0.5266309647594541,Undergraduate,Self-Employed,Married,0,1,Other-Miscellaneous,0,525
66,116893,120,0.23496993604138253,Secondary,Salaried,Single,0,0,Business,1,641
71,247935,120,0.1991118798012012,Undergraduate,Self-Employed,Married,0,1,Debt Consolidation,0,818
48,147748,96,0.1161452510480595,Secondary,Self-Employed,Married,0,1,Business,0,682
57,61416,120,0.14868686453912194,Undergraduate,Salaried,Single,1,1,Other-Miscellaneous,0,523
59,83925,120,0.2669033070599087,Undergraduate,Contract-Part-time,Married,1,0,Other-Miscellaneous,0,598
35,42066,120,0.32562709362621733,Secondary,Self-Employed,Single,1,1,Business,0,563
47,273896,96,0.14269842079458728,Undergraduate,Salaried,Married,1,1,Debt Consolidation,0,755
42,190325,120,0.24424423456502886,Primary,Self-Employed,Married,1,1,Education,1,755
36,41329,36,0.39529497186053436,Primary,Salaried,Married,1,1,Home Improvement,0,497
25,741786,120,0.4038032773306863,Secondary,Self-Employed,Single,0,1,Other-Miscellaneous,0,850
45,82986,120,0.3433382344151332,Undergraduate,Salaried,Single,1,1,Business,0,577
25,125044,120,0.6701688964755224,Secondary,Salaried,Single,0,0,Debt Consolidation,1,474
48,75356,96,0.24550700601552614,Primary,Self-Employed,Married,0,0,Business,1,594
20,138147,120,0.15308763226946087,Undergraduate,Salaried,Single,0,1,Home Improvement,1,726
20,106430,120,0.20512266619747618,Secondary,Salaried,Married,1,1,Business,1,613
61,32270,120,0.21835089256448498,Secondary,Salaried,Single,0,0,Debt Consolidation,0,593
39,252409,120,0.541829953032143,Undergraduate,Self-Employed,Married,1,1,Other-Miscellaneous,0,675
34,50893,120,0.49973730122231536,Primary,Contract-Part-time,Married,0,1,Business,1,439
53,205600,120,0.3225535359212968,Secondary,Salaried,Single,0,1,Home Improvement,0,701
34,82002,120,0.42953802321563556,Postgraduate,Salaried,Married,0,1,Business,0,617
31,103845,120,0.3024973866170824,Undergraduate,Self-Employed,Married,1,1,Home Improvement,1,623
68,145174,120,0.37189067595324365,Undergraduate,Self-Employed,Divorced/Widowed,0,1,Other-Miscellaneous,0,562
26,110173,120,0.20413376521030763,Primary,Unemployed,Married,0,1,Debt Consolidation,1,572
47,178985,120,0.20225553894044174,Undergraduate,Unemployed,Married,1,1,Debt Consolidation,0,703
38,56018,120,0.46195862729046017,Secondary,Salaried,Married,0,0,Debt Consolidation,0,474
29,226275,120,0.22209168589930298,Undergraduate,Salaried,Married,1,1,Debt Consolidation,0,699
54,43285,120,0.2610596036874877,Postgraduate,Salaried,Married,1,0,Business,0,548
49,47559,120,0.19791540192383986,Secondary,Salaried,Single,0,1,Home Improvement,1,490
28,156876,120,0.22294749392818142,Undergraduate,Contract-Part-time,Married,1,1,Business,1,687
37,228579,120,0.22593497704076201,Undergraduate,Salaried,Single,0,1,Home Improvement,0,723
52,123878,120,0.12003735313958976,Undergraduate,Salaried,Single,0,0,Education,0,687
70,325708,120,0.40713868357943,Undergraduate,Salaried,Married,0,1,Education,0,819
64,50672,120,0.18117819717488404,Secondary,Self-Employed,Single,1,1,Debt Consolidation,1,423
63,38861,120,0.3598077678491546,Undergraduate,Salaried,Single,0,1,Other-Miscellaneous,1,510
28,193029,120,0.3973412496378903,Undergraduate,Self-Employed,Married,1,1,Other-Miscellaneous,0,689
69,108862,120,0.22406327556007286,Secondary,Contract-Part-time,Single,0,1,Debt Consolidation,0,621
25,188136,120,0.1437303627907115,Secondary,Salaried,Single,0,0,Business,0,711
21,43372,120,0.18430252898291194,Secondary,Salaried,Single,0,1,Home Improvement,0,558
44,69246,120,0.12391891487679568,Undergraduate,Unemployed,Single,0,0,Other-Miscellaneous,0,589
61,398008,120,0.7870314542937685,Primary,Unemployed,Married,1,0,Education,1,850
57,84051,120,0.10311443496131042,Secondary,Self-Employed,Married,0,1,Home Improvement,0,670
55,309032,120,0.1083287108277742,Undergraduate,Unemployed,Married,1,1,Education,1,850
64,183769,120,0.2944613208209112,Secondary,Contract-Part-time,Married,1,0,Education,0,734
47,78560,120,0.3317573686499318,Postgraduate,Salaried,Married,0,0,Debt Consolidation,1,537
61,305408,120,0.6626940189127096,Undergraduate,Contract-Part-time,Married,0,0,Home Improvement,0,629
65,128166,120,0.25287526582676845,Undergraduate,Self-Employed,Single,0,0,Business,0,632
65,99790,120,0.11449854746682536,Secondary,Salaried,Divorced/Widowed,1,1,Debt Consolidation,1,673
44,92605,120,0.316723470356821,Undergraduate,Salaried,Single,1,1,Home Improvement,0,634
38,140233,120,0.13821646773553264,Primary,Contract-Part-time,Single,0,1,Home Improvement,1,699
69,40028,36,0.461037455402977,Secondary,Salaried,Divorced/Widowed,1,0,Business,0,460
37,202645,120,0.21239054911646854,Undergraduate,Salaried,Single,0,1,Debt Consolidation,0,682
21,140523,120,0.198168205357062,Secondary,Self-Employed,Single,0,0,Education,0,707
28,62508,120,0.09873758053222972,Secondary,Self-Employed,Married,0,1,Debt Consolidation,1,624
30,35782,120,0.14030036978548052,Undergraduate,Salaried,Divorced/Widowed,0,1,Debt Consolidation,0,576
26,80778,120,0.04579769014628908,Secondary,Salaried,Married,0,0,Home Improvement,1,623
21,120587,120,0.19778196542388685,Secondary,Self-Employed,Married,1,1,Home Improvement,0,687
29,111834,120,0.3081083542429115,Secondary,Salaried,Single,1,1,Debt Consolidation,0,604
26,111285,12,0.09625235262698421,Secondary,Contract-Part-time,Single,0,1,Debt Consolidation,0,685
30,169234,120,0.0951464946166212,Undergraduate,Salaried,Single,0,1,Other-Miscellaneous,0,751
65,39318,120,0.27373995212636165,Postgraduate,Salaried,Married,0,1,Business,0,581
43,93682,72,0.03879705634573563,Undergraduate,Self-Employed,Married,1,1,Business,1,512
55,125275,120,0.2860955805201735,Postgraduate,Salaried,Single,1,1,Home Improvement,1,500
59,142708,120,0.3785669386784981,Undergraduate,Self-Employed,Single,1,1,Home Improvement,0,591
30,202616,120,0.20680526359438844,Undergraduate,Self-Employed,Single,0,1,Education,0,751
56,83884,120,0.05434495855637437,Primary,Salaried,Divorced/Widowed,0,1,Debt Consolidation,1,683
45,103016,120,0.14271523676587072,Undergraduate,Unemployed,Single,0,1,Home Improvement,0,526
36,54544,12,0.25471626404089553,Undergraduate,Self-Employed,Single,0,1,Education,0,437
41,134671,120,0.2651776596990527,Primary,Self-Employed,Married,1,0,Home Improvement,0,665
36,49199,120,0.054168813448842064,Undergraduate,Self-Employed,Divorced/Widowed,0,1,Other-Miscellaneous,0,624
66,156213,120,0.25596936991519736,Secondary,Salaried,Single,1,1,Home Improvement,0,644
30,253955,120,0.020490621722639258,Undergraduate,Salaried,Married,1,1,Debt Consolidation,0,825
30,143577,72,0.621249872115376,Undergraduate,Salaried,Married,0,1,Debt Consolidation,0,627
45,275581,120,0.29801560842941066,Undergraduate,Self-Employed,Single,1,1,Debt Consolidation,1,711
70,68680,120,0.4149352310911242,Undergraduate,Salaried,Married,0,0,Debt Consolidation,0,526
19,37836,120,0.2796208132241843,Undergraduate,Self-Employed,Single,1,0,Business,0,561
27,86731,120,0.34898625487143,Undergraduate,Salaried,Married,1,1,Debt Consolidation,1,584
39,60401,120,0.10336150056654712,Secondary,Salaried,Divorced/Widowed,1,1,Debt Consolidation,0,639
30,66519,120,0.61606966403802,Postgraduate,Unemployed,Single,0,1,Debt Consolidation,1,549
26,16689,120,0.41606683111638704,Undergraduate,Salaried,Married,1,1,Debt Consolidation,0,534
50,113606,108,0.19203399471847876,Primary,Unemployed,Married,0,1,Home Improvement,0,639
31,100428,120,0.16237359241151264,Secondary,Salaried,Married,1,1,Debt Consolidation,0,641
65,193775,120,0.4104037617112082,Undergraduate,Self-Employed,Divorced/Widowed,0,0,Business,0,647
37,153656,120,0.11561660645745654,Secondary,Salaried,Married,1,1,Business,1,677
32,85795,120,0.3907369041722884,Undergraduate,Salaried,Single,0,0,Business,1,513
49,204900,120,0.1537719731533691,Undergraduate,Salaried,Married,0,0,Education,1,746
50,200649,120,0.5081026315203476,Primary,Self-Employed,Single,0,1,Education,0,556
34,66863,120,0.5184991958605224,Secondary,Self-Employed,Single,1,1,Debt Consolidation,0,400
41,115483,120,0.058040465386314175,Postgraduate,Salaried,Married,0,1,Other-Miscellaneous,0,605
47,330511,120,0.4178874641671922,Postgraduate,Salaried,Married,0,1,Debt Consolidation,0,783
30,128184,120,0.38786360935336106,Undergraduate,Salaried,Divorced/Widowed,1,1,Other-Miscellaneous,0,560
64,51136,120,0.3144649589190688,Undergraduate,Salaried,Divorced/Widowed,1,1,Debt Consolidation,0,534
65,40215,120,0.15125659334638197,Undergraduate,Unemployed,Single,0,1,Business,1,560
33,30422,120,0.23316734264637565,Undergraduate,Contract-Part-time,Married,0,1,Debt Consolidation,0,479
19,19183,120,0.61931407045657,Undergraduate,Contract-Part-time,Single,1,0,Debt Consolidation,1,517
34,67019,120,0.2069742376188471,Secondary,Self-Employed,Single,0,1,Education,0,651
49,85849,120,0.27746808823498087,Secondary,Self-Employed,Single,0,1,Other-Miscellaneous,0,650
60,45203,120,0.4476099735726298,Primary,Unemployed,Married,1,1,Business,1,468
25,57103,120,0.48543712419039314,Primary,Self-Employed,Single,0,1,Other-Miscellaneous,1,527
69,46016,120,0.09782204702869297,Undergraduate,Self-Employed,Married,0,1,Business,1,648
20,27891,120,0.22073458985436512,Postgraduate,Unemployed,Single,0,1,Debt Consolidation,1,570
29,86172,120,0.11133782476741273,Postgraduate,Self-Employed,Married,0,1,Education,1,657
37,168544,72,0.6809513594973946,Undergraduate,Unemployed,Married,1,1,Debt Consolidation,0,532
33,65645,120,0.29993394196261003,Undergraduate,Self-Employed,Single,1,1,Debt Consolidation,1,629
31,244967,120,0.25744134006252867,Secondary,Self-Employed,Married,0,0,Business,1,725
33,111581,120,0.3176248801615166,Undergraduate,Salaried,Married,0,1,Debt Consolidation,1,661
70,201673,120,0.3823006598678007,Secondary,Self-Employed,Married,0,0,Business,0,711
66,101250,120,0.2590038468230606,Primary,Salaried,Married,0,1,Education,0,591
60,168880,120,0.40166335655787244,Secondary,Contract-Part-time,Single,0,1,Debt Consolidation,0,733
66,31928,36,0.13089520061905044,Undergraduate,Salaried,Single,1,1,Other-Miscellaneous,0,538
68,193681,120,0.13140239269867746,Primary,Salaried,Married,0,0,Other-Miscellaneous,1,710
71,99230,120,0.10970139109027684,Undergraduate,Salaried,Divorced/Widowed,0,1,Debt Consolidation,0,630
50,237599,120,0.3484147356308097,Secondary,Salaried,Married,0,0,Other-Miscellaneous,0,714
47,80676,120,0.3046511228784097,Undergraduate,Salaried,Single,0,1,Home Improvement,1,601
29,397661,120,0.20961777454359318,Secondary,Salaried,Married,1,0,Debt Consolidation,0,836
32,151292,120,0.13274146716092838,Secondary,Salaried,Single,0,1,Business,0,622
35,47848,120,0.13632155445969482,Undergraduate,Salaried,Married,0,1,Debt Consolidation,0,624
45,243409,120,0.3717559796173303,Secondary,Self-Employed,Married,0,1,Debt Consolidation,1,724
40,42349,120,0.40552866484518996,Undergraduate,Contract-Part-time,Married,0,1,Debt Consolidation,0,521
31,40496,120,0.36015222115990697,Undergraduate,Self-Employed,Married,1,0,Other-Miscellaneous,0,485
47,276789,120,0.11287645467080275,Postgraduate,Salaried,Divorced/Widowed,1,1,Education,0,801
50,129102,120,0.5703244551408929,Secondary,Salaried,Single,0,1,Debt Consolidation,0,638
62,104601,96,0.12199329075663899,Secondary,Salaried,Single,1,1,Home Improvement,1,564
32,65962,120,0.2814181947638106,Undergraduate,Salaried,Single,1,1,Other-Miscellaneous,1,700
24,192020,120,0.45220042503946983,Undergraduate,Contract-Part-time,Married,1,1,Home Improvement,0,649
32,79427,120,0.6256591653080538,Undergraduate,Unemployed,Single,0,1,Other-Miscellaneous,0,508
69,115995,120,0.15020506322356625,Undergraduate,Unemployed,Single,0,0,Business,1,629
59,40062,120,0.14293412231996871,Undergraduate,Contract-Part-time,Married,1,1,Debt Consolidation,0,576
63,94264,120,0.4791759086875248,Secondary,Salaried,Divorced/Widowed,1,1,Home Improvement,0,537
55,113573,120,0.21026515552359046,Postgraduate,Salaried,Married,0,1,Other-Miscellaneous,0,621
63,151365,120,0.1615337740765022,Undergraduate,Self-Employed,Single,1,1,Other-Miscellaneous,1,695
73,129343,120,0.5610777725730638,Undergraduate,Salaried,Divorced/Widowed,0,1,Business,1,634
74,75596,120,0.3759899376897961,Postgraduate,Salaried,Divorced/Widowed,1,1,Debt Consolidation,0,510
71,123968,120,0.18181128276940658,Undergraduate,Unemployed,Married,1,1,Home Improvement,0,676
61,216332,120,0.21839732848544294,Undergraduate,Self-Employed,Divorced/Widowed,1,1,Other-Miscellaneous,1,690
28,30113,120,0.22532017417157474,Postgraduate,Salaried,Married,1,1,Other-Miscellaneous,1,480
46,86475,120,0.40291030942653294,Undergraduate,Salaried,Married,1,1,Debt Consolidation,0,584
48,116655,120,0.2965610952116825,Secondary,Self-Employed,Married,1,1,Debt Consolidation,0,589
42,47201,120,0.40405594661159466,Undergraduate,Salaried,Married,0,0,Other-Miscellaneous,1,485
69,207684,120,0.5499771055638355,Postgraduate,Self-Employed,Single,0,1,Education,0,590
71,159468,120,0.18288361114606685,Undergraduate,Salaried,Single,0,0,Other-Miscellaneous,0,761
41,219366,120,0.1744615566291493,Undergraduate,Contract-Part-time,Married,0,1,Other-Miscellaneous,0,717
74,555573,120,0.37026962335964214,Secondary,Unemployed,Single,1,1,Home Improvement,0,850
36,128554,120,0.3293304703216613,Primary,Unemployed,Divorced/Widowed,1,1,Debt Consolidation,1,682
19,78705,120,0.0013388153079475099,Undergraduate,Salaried,Married,1,1,Other-Miscellaneous,0,676
39,209161,120,0.6083951274185911,Primary,Contract-Part-time,Married,1,1,Home Improvement,0,688
37,61674,120,0.33092439695798864,Postgraduate,Contract-Part-time,Married,0,0,Business,0,576
50,143099,120,0.4758286854078805,Undergraduate,Self-Employed,Married,1,1,Business,0,638
25,226265,120,0.04930890460191458,Postgraduate,Self-Employed,Single,1,1,Other-Miscellaneous,1,820
42,192096,120,0.4809039380751057,Secondary,Unemployed,Single,0,1,Debt Consolidation,1,664
63,304332,120,0.38089662198281365,Undergraduate,Salaried,Married,1,0,Home Improvement,1,801
26,79334,120,0.39076295231716124,Secondary,Self-Employed,Single,0,1,Other-Miscellaneous,0,527
51,174075,120,0.3004165051325658,Secondary,Salaried,Single,0,1,Debt Consolidation,0,709
74,106323,36,0.12616457876450707,Primary,Salaried,Married,0,0,Other-Miscellaneous,1,570
40,120884,120,0.07982091711035226,Secondary,Salaried,Married,1,0,Debt Consolidation,1,698
22,120889,120,0.10534539802877767,Secondary,Unemployed,Married,1,1,Other-Miscellaneous,0,748
72,151922,120,0.3614699600411232,Secondary,Salaried,Single,1,1,Home Improvement,0,574
42,96111,120,0.19621994329029538,Secondary,Self-Employed,Married,1,0,Debt Consolidation,0,632
25,31686,120,0.5141577203744679,Secondary,Unemployed,Single,0,1,Debt Consolidation,0,463
33,111677,120,0.3739742475403427,Undergraduate,Salaried,Single,0,0,Business,0,569
71,131848,120,0.2814931064341177,Undergraduate,Self-Employed,Married,0,1,Debt Consolidation,0,675
65,95464,120,0.12168514375170839,Primary,Salaried,Single,1,1,Education,0,666
62,139858,120,0.3011039061425173,Secondary,Salaried,Single,0,1,Debt Consolidation,1,618
69,89430,120,0.266780060891648,Secondary,Unemployed,Single,1,1,Debt Consolidation,1,477
32,79466,120,0.4745213652586158,Undergraduate,Self-Employed,Single,0,1,Other-Miscellaneous,0,493
18,300399,120,0.475188004631919,Undergraduate,Self-Employed,Single,1,1,Education,0,750
39,600568,120,0.2482028189028267,Postgraduate,Salaried,Single,1,1,Debt Consolidation,0,850
20,199523,120,0.18516197620152908,Undergraduate,Salaried,Single,0,1,Other-Miscellaneous,1,760
55,62339,120,0.1496963546574157,Undergraduate,Self-Employed,Single,0,1,Debt Consolidation,1,671
71,118184,120,0.19979741119324218,Undergraduate,Salaried,Married,1,0,Business,0,644
31,111306,120,0.3546599133816242,Secondary,Unemployed,Married,0,1,Business,1,606
53,168818,120,0.7193363555007858,Primary,Salaried,Married,1,1,Other-Miscellaneous,0,553
35,114751,120,0.4298402015379895,Secondary,Unemployed,Divorced/Widowed,0,1,Other-Miscellaneous,1,656
64,161464,120,0.1889165274310941,Undergraduate,Unemployed,Married,0,1,Debt Consolidation,0,697
58,412796,120,0.22225136301476212,Secondary,Salaried,Married,0,0,Education,0,850
35,22591,120,0.1419578727267293,Secondary,Self-Employed,Single,1,1,Debt Consolidation,0,443
20,65840,120,0.34623725516324383,Secondary,Salaried,Married,1,1,Debt Consolidation,0,493
27,212677,120,0.49906672963906296,Undergraduate,Salaried,Divorced/Widowed,1,1,Education,0,689
